mean_return,MHK,WY,GPC,NUE,LH,FFIV,AMG,APA,GD,COST,DOV,KMX,NVDA,OXY,CHTR,MAC,SNI,PEG,MDT,FL,WU,ARE,ES,PXD,UNH,SEE,HSIC,MCO,HCA,LMT,DHI,AVGO,M,CB,DISCA,AXP,D,DLTR,CRM,CTXS,NEM,SRE,HBI,BXP,ETFC,CTAS,SBAC,TGT,TSN,ESS,ADP,PGR,LNT,MAS,EA,WYNN,MU,BEN,HIG,AAP,HCN,XRAY,AMAT,VMC,SBUX,PCAR,OMC,WEC,MET,RRC,CVX,EQT,MCHP,TSS,TPR,MPC,LB,MAR,ZTS,GWW,ADI,AEE,PDCO,DISH,PPG,FTI,RL,TROW,YUM,CBS,EMN,CMG,CAH,V,PAYX,AMP,TXT,PG,MKC,XEC
5.172845789965400953e-02,4.742809738752792881e-01,4.667923054248996340e-01,3.532179157774964495e-01,3.653408229462746237e-01,3.341675100642369500e-01,3.484282040983220918e-01,3.993171258780828237e-01,5.033049798977122791e-01,3.597639048159246844e-01,4.554192568253541684e-01,5.724560615967047017e-01,2.915714189123066458e-01,3.585265740533065681e-01,3.919286421001041409e-01,3.244938486152587620e-01,3.733772668498683833e-01,4.738965796236567218e-01,4.316938142101309217e-01,2.485869574926143910e-01,3.650457419296164741e-01,3.721523753950242153e-01,5.144826765075817265e-01,3.857221156848213983e-01,3.521232647354693990e-01,4.174517036327125563e-01,3.485421734539448924e-01,4.483547306220939110e-01,4.191668598595429951e-01,3.642170922256894317e-01,3.865981690789484504e-01,4.408311882962964723e-01,4.174543740731594954e-01,3.170534223022545284e-01,3.412437281263456801e-01,3.002477385499059959e-01,3.862471564889676245e-01,2.732968351047652678e-01,4.000517067276091465e-01,3.627136866199375254e-01,4.302740592999528824e-01,4.106549950059517062e-01,3.940065592492372759e-01,5.342511654164142643e-01,3.023764709259956773e-01,3.685294587599389216e-01,3.573898663540724940e-01,4.173923770248120224e-01,5.777277232654958183e-01,2.732854482419643793e-01,4.120683945335383846e-01,1.547382419362806349e-01,3.188379176276316396e-01,4.089878572158201497e-01,4.504652789524315470e-01,3.974889862868396517e-01,2.814593870709851675e-01,3.170880515570442815e-01,5.040867769061290193e-01,4.278024237891349113e-01,4.188890214688807956e-01,3.730051128259718185e-01,4.594537290068740343e-01,4.217217478213122761e-01,4.298068072320405664e-01,2.696306986543798856e-01,4.851511049392179808e-01,3.851595901518363174e-01,3.098544311855045974e-01,3.738667643762116910e-01,4.450296046554310658e-01,3.361684371018674455e-01,3.987067458153831789e-01,3.400272944740307945e-01,4.189326449435245014e-01,6.018693478509691275e-01,2.974332326404817706e-01,3.926772715115585677e-01,3.170518776050521570e-01,1.154918645745164563e+00,4.729610086934977198e-01,4.211708792603535145e-01,2.851355297461219407e-01,3.415807247490337817e-01,3.055665402472743652e-01,5.275442937214450678e-01,5.325753302540287004e-01,4.470506164739711519e-01,4.169873804957009988e-01,4.265660618181851826e-01,3.613993344998038260e-01,3.052881790436986487e-01,5.207901577768474510e-01,5.697208439123870871e-01,4.412821399615924900e-01,4.227896166514361065e-01,4.486458931687778984e-01,3.729819334838376244e-01,5.419314730612486697e-01,3.658946295877900101e-01,4.475884736495008287e-01
6.002332205830937517e-02,5.402323659237255882e-01,7.131413269638177121e-01,4.182596292832667650e-01,5.182302161991771960e-01,5.152851110268132917e-01,4.990515389045079853e-01,5.422726571846180343e-01,7.240961129152664322e-01,4.414708552445421597e-01,5.369402839491929091e-01,5.851325144209861273e-01,3.915129095411468696e-01,5.490986577185138495e-01,5.652339377564195022e-01,4.094621645762085427e-01,4.471177963459768701e-01,7.265219464862286980e-01,5.984932013173251963e-01,2.136247019778363676e-01,4.308748280083141702e-01,3.575537491623630437e-01,6.893227531326671098e-01,6.211439698869228865e-01,5.184962179746688271e-01,5.349754998191738053e-01,3.611201148510134740e-01,7.342877747683951295e-01,5.636818661233580219e-01,3.496149486296975528e-01,5.655303016796542348e-01,7.122170592155321334e-01,5.805000285494069656e-01,5.047692262119536366e-01,3.940489272148591793e-01,2.893629304845138916e-01,5.059084738386175895e-01,4.437940204116033183e-01,4.502642509908268420e-01,4.848020077283978213e-01,6.524548779571938129e-01,4.663653041141502809e-01,4.238907129492210935e-01,6.648287531420606911e-01,4.365953755695988758e-01,5.070046163777204296e-01,4.673037073673085295e-01,7.892464040666153924e-01,8.120632680010986260e-01,5.875369665346754644e-01,5.664484422842589462e-01,4.074474668858064641e-01,3.782635284554839994e-01,5.454245825259433911e-01,3.964759285317758231e-01,4.527005022641537590e-01,4.668823390395283046e-01,6.194948839483935821e-01,7.351670645548359362e-01,4.947010944991961923e-01,5.885742094896583287e-01,4.619159039295944180e-01,5.952846457742859698e-01,6.124140050849836703e-01,5.913941895297714080e-01,3.626401877568942722e-01,6.241048344022991357e-01,5.042463922056900083e-01,3.159246583909298134e-01,6.472502297477013000e-01,4.796009578683704810e-01,3.999532258442047294e-01,5.679533304112680536e-01,3.281823554495996165e-01,5.560983433643617024e-01,7.644981740701861650e-01,3.042417018367002401e-01,5.588550613147722501e-01,3.663293478208214937e-01,4.729610086934977198e-01,1.527926899984343168e+00,5.670966176602521003e-01,4.521674565798114998e-01,5.071444240877064358e-01,3.911759123331247645e-01,6.869202541014151064e-01,9.385082761933735140e-01,6.618977143059238122e-01,5.802447380230011387e-01,5.875851809419468941e-01,5.218553270938377509e-01,5.925295719972121233e-01,7.289301695786242208e-01,8.657890277541870905e-01,6.118443555198784800e-01,4.601096297766051335e-01,4.794518203959938774e-01,4.288398443840092389e-01,7.652608690192147511e-01,9.717636471994784975e-01,7.350782911686570831e-01
4.753239411019358207e-02,4.608116170690562119e-01,7.895904544174069395e-01,5.701898873640789400e-01,1.073629648773239742e+00,6.466233560866725405e-01,6.295219105280717153e-01,6.407666742541511251e-01,9.116965029800053744e-01,4.881585391595207324e-01,5.212323172064428078e-01,6.829753185591137532e-01,3.711153194134478861e-01,7.791134726110034991e-01,8.769211300016430677e-01,4.768401345850482032e-01,5.480625811463472052e-01,9.025466629322331791e-01,8.329607600616640850e-01,2.239210860810341153e-01,5.223737991802011038e-01,4.079929328191258531e-01,7.356247081887063999e-01,6.986205489812608027e-01,6.335864666452351024e-01,8.649508269885197720e-01,4.004706896488890444e-01,1.121355599030819716e+00,9.101143261132155216e-01,3.735928916938061062e-01,7.196063312950508051e-01,7.980553398840078971e-01,8.163839789792886048e-01,5.305482010075308619e-01,4.493745299664334003e-01,3.086676226307361603e-01,8.426930966795875833e-01,9.334594269392855193e-01,6.577403350500915513e-01,6.581281429345529066e-01,5.211379962010664890e-01,6.557974589761685902e-01,4.093722934391947899e-01,9.497058449259513369e-01,7.022092964990905850e-01,1.048619272999319341e+00,5.918049371284994642e-01,7.745715833129599437e-01,9.420039241868212176e-01,7.468775639119594745e-01,6.962863650791101255e-01,1.018232745004893580e+00,5.306330099652918353e-01,7.572467664017319411e-01,4.561087185927397147e-01,6.260186937304125232e-01,5.989087221946071127e-01,1.014012666355881498e+00,5.643199931153186633e-01,6.278957207306387067e-01,8.151232137697880242e-01,5.158696187162787883e-01,6.890481710431042295e-01,8.379126467143428458e-01,7.633518924622932911e-01,8.042933132018673659e-01,8.947401051172571007e-01,5.250276334959030899e-01,3.866616262684774430e-01,7.144685613639252253e-01,4.892514693681830895e-01,5.033947311486686171e-01,1.020041730159298554e+00,3.542925501163509683e-01,9.589758648257590279e-01,1.062978557699499005e+00,2.638748059419696035e-01,9.111334613125107174e-01,4.070001175070062094e-01,4.211708792603535145e-01,5.670966176602521003e-01,1.601588631724270684e+00,6.682809501232124250e-01,5.807952273572098978e-01,5.986677475039963170e-01,9.753974621874950124e-01,1.008792386471861313e+00,8.968937924620992153e-01,8.318044270229622006e-01,5.857886076445781853e-01,7.108563346240147629e-01,1.174761048853465217e+00,1.099448053050965823e+00,1.161050130134574587e+00,9.255776388769865193e-01,5.974743093881804690e-01,4.459736523972956945e-01,5.501942741238067258e-01,9.477193965942567466e-01,1.123649743309553140e+00,5.417833583792137642e-01
7.223943010534937537e-02,4.005810213851970225e-01,6.290166108532742051e-01,4.734020678102389690e-01,6.004056523809050416e-01,4.016837966024219275e-01,5.022214279375745161e-01,3.750314758301608875e-01,7.163742747294394864e-01,3.499218895855426004e-01,4.631194812347011469e-01,4.972683514633801649e-01,3.593653035552525910e-01,5.687478724221057824e-01,7.211231522247433245e-01,3.597534753568616961e-01,4.784514585379520679e-01,8.396965658190288506e-01,5.998782809570730734e-01,1.922056802373366124e-01,3.831600317309616366e-01,3.777523474950505999e-01,5.638303677129669067e-01,5.098972026396150214e-01,4.902465142031292022e-01,5.832960373688136357e-01,2.829949394897592341e-01,7.095909645291650358e-01,7.033952949699774360e-01,3.373141176658796536e-01,7.536746085479565371e-01,5.527262985948961926e-01,7.480061145781877752e-01,4.367144669162142390e-01,3.891614455315434706e-01,2.986773177077953201e-01,7.228632155559194805e-01,4.648785547497116255e-01,4.356710148392207160e-01,4.631432167922313603e-01,4.525430577673969501e-01,5.597334978194208333e-01,3.286021686051394108e-01,7.089481649162305832e-01,4.916855460583187121e-01,6.130338250219437013e-01,4.566349690535697059e-01,5.795007583446530885e-01,7.176209095895109691e-01,5.159479505302300151e-01,5.036942196653603210e-01,8.829804555304607838e-01,4.399904458741201174e-01,6.118068290840221746e-01,3.513544197767749511e-01,4.594261791519866356e-01,5.646405924826433109e-01,6.643395842264065987e-01,4.766797755813957926e-01,4.350658796286426822e-01,6.270119961605159498e-01,4.516086656880410888e-01,5.753151639757401181e-01,6.800650192397109661e-01,5.593434451332718327e-01,5.204445865901931034e-01,6.709240562390350604e-01,4.094913175050231557e-01,3.148222525990591603e-01,6.320695888367728887e-01,3.764707753355593378e-01,4.019454077001194947e-01,5.337926018644791881e-01,3.040292495416314633e-01,6.775863193359529246e-01,6.941691776731214736e-01,2.768700031744710244e-01,7.584302491289183212e-01,3.051333902792081609e-01,2.851355297461219407e-01,4.521674565798114998e-01,6.682809501232124250e-01,1.657383681730659974e+00,4.564047746417485008e-01,4.882573160944287394e-01,7.888891978865683052e-01,8.385803674445011513e-01,7.509592327692462543e-01,6.247762310122554341e-01,4.480629761243006270e-01,6.306865381027916273e-01,7.662499640849850246e-01,7.760885821181616739e-01,8.474328092703693471e-01,7.427810082527925850e-01,5.472451291493816150e-01,3.258542370363807228e-01,5.080494641115369525e-01,6.909857925075801877e-01,8.054407351314916141e-01,5.106160121248403128e-01
3.854496709483147543e-02,5.549512594782942676e-01,7.716788363754648605e-01,3.320485434764077759e-01,3.846546123382111881e-01,4.920424579971186541e-01,4.649926075183586915e-01,3.743400870079164888e-01,7.556909956713850907e-01,2.949653558089016525e-01,4.779971418253699533e-01,3.073804452009233357e-01,4.152026520414295319e-01,5.460212969540907402e-01,6.697811840221150614e-01,2.221540322505126674e-01,2.883102388202241073e-01,7.619211418277003212e-01,9.107635591321364688e-01,-2.249607007512479523e-02,5.601266708405717720e-01,1.982015983603457598e-01,6.293487924008522860e-01,6.101482046624986388e-01,4.411338946795945182e-01,5.222814290431234685e-01,1.630607267060666388e-01,1.095592944246949640e+00,8.807706156372465678e-01,1.887249462130354272e-01,5.396159903310285832e-01,5.378419591020476842e-01,5.473422763236138744e-01,3.157808540319084756e-01,2.430447474787949258e-01,1.654701722660202878e-01,7.149039366211189517e-01,5.855375699129172773e-01,4.080795709030744511e-01,2.054790380749271506e-01,3.586744700910483030e-01,4.981148615476946873e-01,2.460362763090099825e-01,6.028244389019034033e-01,6.656251933084799122e-01,7.987718296484551672e-01,4.628551750852912261e-01,6.052146240154336887e-01,8.730624762088873281e-01,1.015579414396743596e+00,5.314079104754728666e-01,8.241977946054552806e-01,3.577381300769773564e-01,6.936568629707384748e-01,2.340745156825174977e-01,2.541249849173866648e-01,3.601649867319909881e-01,9.582828961999410033e-01,5.530042402728194695e-01,4.942756664183778348e-01,6.223298252413260734e-01,5.223223461324573158e-01,1.082627945217313759e+00,6.721498043120239796e-01,5.136084543754323439e-01,7.375290970522676570e-01,8.350362418352386129e-01,3.949109160077562963e-01,1.458666081051600560e-01,2.126600094002499552e-01,2.830931656530039087e-01,4.047643475226657683e-01,5.241799327216636328e-01,1.546603603201171795e-01,7.415783245122263834e-01,7.933225661002053508e-01,1.544653779686070705e-01,7.311977863506097242e-01,2.017307921159302853e-01,3.415807247490337817e-01,5.071444240877064358e-01,5.807952273572098978e-01,4.564047746417485008e-01,5.412380530709792303e+00,4.522833032177455137e-01,7.792507414394597154e-01,8.293581317551491638e-01,6.630433146151837320e-01,4.990628738999993708e-01,4.567562071139741886e-01,5.500224493497439804e-01,6.198719751021026791e-01,1.102288303034612893e+00,8.806675338667050434e-01,6.625599029651717542e-01,4.632056827778536778e-01,2.167314457290651086e-01,4.231612292585151813e-01,7.936866869248726530e-01,9.192258888642865777e-01,5.467157283788045552e-01
4.867745307720088704e-02,3.565410582988486898e-01,5.615289541210313207e-01,5.644861728304468862e-01,5.506480274495871852e-01,4.793038503494282954e-01,4.669619300595871936e-01,4.801887658497314693e-01,6.741665907027983851e-01,3.929859474327202506e-01,4.045942898735473969e-01,4.528507077278132731e-01,3.996924576577478572e-01,5.372221514183431745e-01,5.991045082028623181e-01,3.554844658806781132e-01,5.218922539784176529e-01,7.214417816219019786e-01,5.401159649579473365e-01,1.683665023656576165e-01,4.467234876840788238e-01,3.220711887981566601e-01,4.911088273844625984e-01,5.509288394889856333e-01,5.134884660810229429e-01,5.032188192974101915e-01,3.209432108466182543e-01,6.497914461529318286e-01,6.417615204186292166e-01,3.204305902323755229e-01,5.462757021479667241e-01,5.331714243402314590e-01,5.236654785879047980e-01,4.311590058294035854e-01,3.974676398162669266e-01,2.563347099165774745e-01,5.522079257681898889e-01,5.709076777365486022e-01,4.971985423267488713e-01,4.708740786155422020e-01,3.572866803293108795e-01,4.991248116707565075e-01,3.266543200536631275e-01,6.611444790691948237e-01,4.654120632255900891e-01,6.300467206838532563e-01,4.457344543402547155e-01,5.516008983002796962e-01,6.565922416515752591e-01,4.833850461848778202e-01,5.170130568899213852e-01,5.426398535171920168e-01,4.168809465410027726e-01,5.121046134294588992e-01,3.845320651887085828e-01,4.791922224306016664e-01,4.483973612441812806e-01,6.217348161439250065e-01,3.898857408659487378e-01,4.312911512165457650e-01,5.345746294867133042e-01,4.702461102645879576e-01,5.010343709724166539e-01,6.451536419425161206e-01,5.604983493427228014e-01,4.724356420388072242e-01,5.274130826200571498e-01,3.764203396484673281e-01,2.788263905178500202e-01,4.434435299551048315e-01,3.518566938193102289e-01,4.408338511722070252e-01,5.137650449792069418e-01,3.075176021886532607e-01,6.828769608264360080e-01,6.412930650468215976e-01,2.885136452959173314e-01,6.168419739209479724e-01,3.147099112129136955e-01,3.055665402472743652e-01,3.911759123331247645e-01,5.986677475039963170e-01,4.882573160944287394e-01,4.522833032177455137e-01,9.186272314168493214e-01,6.791981472875187054e-01,6.666573551023307065e-01,6.899441926382778867e-01,5.610285398265952850e-01,4.857489680986828984e-01,5.489420263396045385e-01,7.017937474708341172e-01,7.257965359389961790e-01,8.724604244207155856e-01,6.638855108619856615e-01,5.622380115852826377e-01,3.336823599886396541e-01,4.519267774605032484e-01,6.493032668325274814e-01,7.082696783122612860e-01,4.429703275289695874e-01
5.602546795558686205e-02,7.621762464346916177e-01,1.099169690246021736e+00,5.559666104991265456e-01,8.931949088692517913e-01,7.477403815119987307e-01,6.447391057283755611e-01,8.490761428403771349e-01,9.826675385260001949e-01,5.672135691281957603e-01,6.256076336044704700e-01,6.504178663448487718e-01,3.665449889949016771e-01,8.209778097179708523e-01,9.449458401549791775e-01,4.593991448462116378e-01,5.849021135834029383e-01,1.153831932770300606e+00,1.132222655176464032e+00,1.287321724094939168e-01,7.578754002352996455e-01,3.951938466388755233e-01,1.021044542981954573e+00,8.227306164615677542e-01,6.567888181952116211e-01,7.778403621087699449e-01,3.849991542535527445e-01,1.369563996969226150e+00,1.100485734823139383e+00,3.403994682114460657e-01,8.522658000875126261e-01,7.809411969822600552e-01,8.611648539403145008e-01,6.419036351087852310e-01,4.503051150941315139e-01,2.163850354718515889e-01,9.255753977747074313e-01,9.538481083526826332e-01,6.277785886480914401e-01,7.947429770377362201e-01,5.845830739034887369e-01,7.353598365365358047e-01,3.455812678924212733e-01,1.141465631779968515e+00,7.887158703725659636e-01,1.018393974436929472e+00,5.357174971237920191e-01,7.281921154801610507e-01,1.124857992693981679e+00,9.542935204071150146e-01,8.006047696801307234e-01,1.010478136473050847e+00,4.461300215152946280e-01,8.682587686618449263e-01,4.626873990732725539e-01,5.804357818912947442e-01,7.278447032040784581e-01,1.218850282337392121e+00,9.278083739972466937e-01,5.673432794803696666e-01,1.019760907391924709e+00,5.982787115038732395e-01,8.543917990837117671e-01,1.156228794750403521e+00,8.382631133780260591e-01,1.113536785459585232e+00,1.111916255014267163e+00,7.197118503129931177e-01,3.031460722666770580e-01,7.901577077084043221e-01,4.057167372972631525e-01,6.096039714561908296e-01,7.925919661900044932e-01,3.025269123717598818e-01,1.051651795843035808e+00,1.090416889865064798e+00,2.474419874835373512e-01,9.903213642286989860e-01,3.715629336860473142e-01,5.275442937214450678e-01,6.869202541014151064e-01,9.753974621874950124e-01,7.888891978865683052e-01,7.792507414394597154e-01,6.791981472875187054e-01,3.317459598978667934e+00,1.295574576100787301e+00,1.147783091982328418e+00,9.297863846903035023e-01,6.915855036831067837e-01,8.236513442167622268e-01,1.324546869912806679e+00,1.460778486046350633e+00,1.394098806030538151e+00,9.948759181470629986e-01,7.127326571683901824e-01,3.399272438026029741e-01,6.449413296599986190e-01,1.005651009310844834e+00,1.380495924412516340e+00,6.035610110188038835e-01
1.245361218745566906e-01,5.862047311793791016e-01,1.042649080789785021e+00,7.954821899596715706e-01,8.735787304193148861e-01,9.887111546847399124e-01,6.882981820057494371e-01,9.426308681704902437e-01,1.209006632055239949e+00,6.677960590059621726e-01,5.438040464125627471e-01,8.945045519295166114e-01,4.342996699096304813e-01,9.027099432387336586e-01,8.886920708312333606e-01,4.448090556437256371e-01,6.418630660508769514e-01,1.251163783749851488e+00,1.089673283667897508e+00,1.024432610830960655e-01,8.346942255926705911e-01,3.888369039825095852e-01,8.881423937000891833e-01,1.062306726550692249e+00,7.228237566003339332e-01,7.998222868509737848e-01,3.454479346423024455e-01,7.147765248940846083e-01,1.001471871174494543e+00,4.082015603212224009e-01,9.686607272000692381e-01,9.796101519854214512e-01,8.748449669719688959e-01,7.852777014868113081e-01,4.693304044035416234e-01,1.790109630988671874e-01,8.865980314173645960e-01,1.010817610187050297e+00,7.455765684444123353e-01,9.450295430253422557e-01,7.923546879318834613e-01,9.569867569717153133e-01,4.724115768872858556e-01,1.326068260878045191e+00,5.442707368192989392e-01,9.917608669132423893e-01,5.912724626941331385e-01,1.036325891819388723e+00,1.384020316888119329e+00,7.209288905862291097e-01,8.860825949185675565e-01,1.076889603553199626e+00,3.712373163883342930e-01,9.305817824686388740e-01,4.094445294435691274e-01,6.981412176592809438e-01,9.374354737529340120e-01,6.186751372964123252e-01,6.569557456169075049e-01,6.585034668180863582e-01,1.048931940545128283e+00,6.686048866568388149e-01,8.780906682731770552e-01,1.221991557459929378e+00,9.800262985521682735e-01,6.504043679257608401e-01,1.057003277584149359e+00,8.408143330914304991e-01,2.920437836495530237e-01,1.027488325297126970e+00,5.004100240578841507e-01,5.628669851969576587e-01,9.549056987212548586e-01,3.866026882378583163e-01,1.049726415558685400e+00,1.385524006099379868e+00,2.417170511932558719e-01,1.027687968225722726e+00,3.493909207720828358e-01,5.325753302540287004e-01,9.385082761933735140e-01,1.008792386471861313e+00,8.385803674445011513e-01,8.293581317551491638e-01,6.666573551023307065e-01,1.295574576100787301e+00,5.042888927228915463e+00,1.196289536064799375e+00,9.751036500172103327e-01,7.698942166834190637e-01,8.281806349669950107e-01,1.050089218772781940e+00,1.376927740487393859e+00,1.364573112374779518e+00,1.164589945540142502e+00,7.080759260807285571e-01,4.923687160625676573e-01,6.317828530985122315e-01,1.161077661536187078e+00,1.568103270275625016e+00,8.878732949907519600e-01
7.846730014244526763e-02,5.186851324608394709e-01,8.799741925662956099e-01,7.569086126800012027e-01,8.652509911936365761e-01,7.297056961848471524e-01,6.959389626391662143e-01,7.742342898778119542e-01,1.065469865801348170e+00,6.091590068805329272e-01,3.787487707054859598e-01,6.545017341928192067e-01,4.905768937861226808e-01,7.834179362196546093e-01,9.052462332648352206e-01,3.105409487747686215e-01,6.849069536533785030e-01,1.870467535664882108e+00,1.000560862156744113e+00,3.471935064649800048e-03,5.916494780876814241e-01,3.113556491866633635e-01,8.274903719528272639e-01,7.890233721283743673e-01,6.573572084828671613e-01,7.330457616627141793e-01,2.804316638503784320e-01,1.306270615240499477e+00,1.105141561915525594e+00,3.426156699724682841e-01,8.814539373187127991e-01,7.991192153073186644e-01,8.085884677106692786e-01,6.243217040957694808e-01,4.669935426493121433e-01,6.620221502387345358e-02,9.363791874609523891e-01,9.949752314533413244e-01,6.643394232156827339e-01,6.809475732735847942e-01,5.968015317670960496e-01,6.806386117144288539e-01,3.503327187342432092e-01,1.092185924785895601e+00,7.282013152707169645e-01,9.894103379215374305e-01,5.435899466871775276e-01,7.255846862904328232e-01,9.445976940637486052e-01,7.691868859827180049e-01,7.037490280860700942e-01,1.015847796751381482e+00,3.889192136066124128e-01,7.645460984673705385e-01,3.500715169811159933e-01,5.810260409041936303e-01,5.967920331875612439e-01,1.186890180107046833e+00,6.683460946558874571e-01,5.273379821264652101e-01,9.116107025968722688e-01,8.613201561834492592e-01,6.962498546986500836e-01,1.418493518107145857e+00,7.885583846029584620e-01,1.035039850366985981e+00,9.913425978288921137e-01,6.977469441485466550e-01,1.367820987081773132e-01,7.971719110577927259e-01,3.994934121466787724e-01,5.861325581081412439e-01,7.500376586380653743e-01,3.468927087728498337e-01,1.089998924420011450e+00,9.664639714634152279e-01,1.050935620710745366e-01,1.012516245019108974e+00,2.055902336514877082e-01,4.470506164739711519e-01,6.618977143059238122e-01,8.968937924620992153e-01,7.509592327692462543e-01,6.630433146151837320e-01,6.899441926382778867e-01,1.147783091982328418e+00,1.196289536064799375e+00,2.041072113766827290e+00,9.212180394513818094e-01,6.062046680975090585e-01,8.153160903929739245e-01,1.305457313118425056e+00,1.244821104456749206e+00,1.492757017780596440e+00,1.019182206266433743e+00,7.838055034619345607e-01,3.749311831356003100e-01,4.699632539441615520e-01,8.905922305345446155e-01,1.014725675186415321e+00,6.199971870600110568e-01
7.698363607280488130e-02,4.366248419738109621e-01,7.380090041271806234e-01,5.768344353774420563e-01,8.245857419621633877e-01,5.692462870580459189e-01,6.094502454549590720e-01,6.207070382244642692e-01,8.468353143685373174e-01,4.834956019131856353e-01,4.696955748647092532e-01,7.090855552483562585e-01,3.262731734057511268e-01,7.136199675531108566e-01,8.112160980180945780e-01,4.855357149787420945e-01,5.189613728576666363e-01,9.616178359869268499e-01,8.093342234724921758e-01,2.217738743344824515e-01,4.710971809566298352e-01,3.710018169121673259e-01,7.060404439374577956e-01,6.153911493757648898e-01,5.899838663055407828e-01,6.601475954192823625e-01,4.077335416843518856e-01,9.393325649486602424e-01,8.822338999370654689e-01,3.555157607395146302e-01,7.866197264671491718e-01,6.912486931478790675e-01,7.170048801918977865e-01,4.780924998333172526e-01,4.265211655330707896e-01,3.127450088170391496e-01,8.594086806318096405e-01,7.665862056965480065e-01,5.855851903808988457e-01,6.292054018536784588e-01,5.467263754277641441e-01,6.690649112360046447e-01,4.145206556982555801e-01,9.273109918187462108e-01,6.463774819270897698e-01,8.687286753307197351e-01,5.187521470570737314e-01,8.666179399027627017e-01,8.974013433921286254e-01,6.720919419113571269e-01,6.307808007045697662e-01,8.092876890076767804e-01,4.873116627028885040e-01,6.601903006560883025e-01,4.348610476333426567e-01,5.467451135465360990e-01,6.061493565183346810e-01,8.646107119229712312e-01,5.533035248633334513e-01,4.774888541578645729e-01,8.229045320217874826e-01,5.110718752362731765e-01,6.796961576933777671e-01,8.682344492359150845e-01,7.226285615076507574e-01,7.677478678917643018e-01,7.717300386389134292e-01,5.168286265548061031e-01,3.557913055714932993e-01,6.458946836650764078e-01,4.466372049918407861e-01,4.768015523285088486e-01,6.407830496124065078e-01,3.393005378482361611e-01,8.949501814382107012e-01,9.085011781175894585e-01,2.975806302248930058e-01,8.630342984778007764e-01,3.529576917879414522e-01,4.169873804957009988e-01,5.802447380230011387e-01,8.318044270229622006e-01,6.247762310122554341e-01,4.990628738999993708e-01,5.610285398265952850e-01,9.297863846903035023e-01,9.751036500172103327e-01,9.212180394513818094e-01,1.748869318623989866e+00,6.068671892148794766e-01,7.123531450041667989e-01,1.142982033398296737e+00,9.955535439926238572e-01,1.098122900511778299e+00,8.369206920329828048e-01,5.995540162523782524e-01,3.676796731975189303e-01,5.530290294348840785e-01,8.363131659997580236e-01,9.462320116173688067e-01,6.299366679408996417e-01
5.796291162150495058e-02,4.444465521360146387e-01,5.312437753072269953e-01,4.238030009270084553e-01,5.532832592544485451e-01,3.597180153277563797e-01,5.301781084051210291e-01,4.887556274447140692e-01,6.761006644042816260e-01,4.609106254897825106e-01,4.849102694638510180e-01,4.683540375064959016e-01,3.461383925006888407e-01,5.459811017415749923e-01,6.051954481778064610e-01,3.849247621562167931e-01,4.705609925234333635e-01,6.580222532752227904e-01,5.287489981506742209e-01,2.427852542014341530e-01,4.129133124032752233e-01,3.690879933529857548e-01,5.809854433284498132e-01,5.102289110692675989e-01,4.693335627214462180e-01,5.213265323018498876e-01,3.767367590263524524e-01,4.761635899407047345e-01,5.635611484110935043e-01,3.568346655458285444e-01,5.369093041628020258e-01,5.661839322882190606e-01,5.862670774509560756e-01,4.626246152873914608e-01,4.135585278128265929e-01,3.049676419500257918e-01,5.645570732392091173e-01,4.618855524553087122e-01,4.704605580775611529e-01,5.465538502075507621e-01,3.925472105678187162e-01,5.886802562616543222e-01,3.873466271506942338e-01,6.919530618488790585e-01,3.895918894048356340e-01,5.557767266226237846e-01,4.841174300421638987e-01,6.318906041011477237e-01,6.681289153414293747e-01,4.878360436642486531e-01,5.015388890319837367e-01,4.205567661360327669e-01,3.874341495130650959e-01,5.612039250812599356e-01,4.324620581953776965e-01,4.537706656317999077e-01,4.459162366783406273e-01,5.134151551173273820e-01,5.454409677188100103e-01,4.581647384481279950e-01,6.567087504045820978e-01,4.772610181168388532e-01,5.430635727525725542e-01,6.179839877124752023e-01,5.473629068626928440e-01,3.655210539723209306e-01,5.632870436745618381e-01,4.289017107754972136e-01,3.259577627689829726e-01,5.005376673532851983e-01,4.283969115504275837e-01,4.433469600277280542e-01,5.367369716853672701e-01,3.651365971286706924e-01,6.222531174924603725e-01,6.644160832349805812e-01,3.228251325639354130e-01,6.073699648899789638e-01,3.364985828260356748e-01,4.265660618181851826e-01,5.875851809419468941e-01,5.857886076445781853e-01,4.480629761243006270e-01,4.567562071139741886e-01,4.857489680986828984e-01,6.915855036831067837e-01,7.698942166834190637e-01,6.062046680975090585e-01,6.068671892148794766e-01,1.030110328792959384e+00,5.370553867371282708e-01,7.745367252824298943e-01,7.031009062337123527e-01,7.899877643930935944e-01,6.347554337333438657e-01,5.238789852603911168e-01,4.063464194436900434e-01,4.623677402199696806e-01,6.474594373034094907e-01,7.641084559311700497e-01,5.422071431321884294e-01
